quality,angle,distance (mm),object
15,84.484375,193.75,1
15,85.703125,192.25,1
15,86.921875,191.0,1
15,88.140625,189.75,1
15,94.171875,185.25,1
15,95.390625,187.25,1
15,97.8125,187.5,1
15,99.03125,188.5,1
15,100.25,188.25,1
15,101.46875,187.25,1
15,102.671875,186.5,1
15,103.890625,185.5,1
15,105.109375,184.0,1
15,108.75,185.5,1
15,109.96875,188.75,1
15,111.1875,189.25,1
15,65.53125,224.75,1
15,67.375,220.25,1
14,68.578125,218.75,1
15,74.65625,206.0,1
15,75.875,205.25,1
15,77.09375,205.5,1
15,78.296875,203.5,1
15,79.53125,198.75,1
14,80.734375,197.5,1
15,83.171875,196.25,1
15,84.390625,193.75,1
15,85.609375,192.25,1
15,86.828125,190.5,1
15,88.046875,189.5,1
15,89.265625,189.25,1
15,90.4375,187.75,1
15,94.09375,187.25,1
15,95.3125,187.25,1
15,96.515625,187.5,1
15,97.734375,188.0,1
15,98.953125,188.5,1
15,100.171875,188.0,1
15,101.375,187.0,1
15,102.59375,186.5,1
15,103.8125,185.5,1
15,105.03125,184.0,1
15,109.890625,188.5,1
15,111.09375,188.75,1
15,65.953125,220.0,1
14,68.546875,218.75,1
15,74.609375,206.0,1
15,75.828125,205.25,1
15,77.046875,205.5,1
15,78.265625,203.5,1
15,79.484375,198.75,1
14,80.703125,197.5,1
15,83.140625,196.25,1
15,84.359375,193.75,1
15,85.578125,192.25,1
15,86.796875,190.5,1
15,88.015625,189.5,1
15,89.234375,189.25,1
15,90.453125,186.25,1
15,94.109375,185.75,1
15,95.3125,187.25,1
15,96.40625,187.5,1
15,97.75,188.0,1
15,98.96875,188.5,1
15,100.1875,188.0,1
15,101.40625,187.25,1
15,102.625,186.5,1
15,103.84375,185.5,1
15,105.0625,184.0,1
15,109.921875,188.75,1
15,111.140625,189.0,1
15,67.484375,219.5,1
14,74.015625,206.0,1
15,75.65625,205.25,1
15,77.21875,205.25,1
15,78.421875,203.25,1
15,79.65625,198.5,1
13,80.875,196.75,1
15,83.5625,195.0,1
15,84.53125,192.75,1
15,85.75,192.0,1
15,86.96875,191.0,1
15,88.1875,189.75,1
15,94.296875,188.25,1
15,95.515625,187.25,1
15,96.734375,187.5,1
15,97.953125,188.0,1
15,99.171875,188.5,1
15,100.390625,188.25,1
15,101.609375,187.5,1
15,102.828125,186.5,1
15,104.046875,185.25,1
15,108.921875,186.75,1
15,110.140625,188.75,1
15,111.359375,189.25,1
15,65.359375,223.75,1
15,67.09375,220.5,1
15,74.0,207.0,1
15,75.21875,205.25,1
15,76.4375,203.5,1
15,77.671875,202.25,1
15,78.890625,201.25,1
13,80.109375,199.5,1
15,82.546875,195.75,1
15,83.765625,192.75,1
15,85.0,192.0,1
15,86.21875,191.75,1
15,87.4375,191.25,1
15,88.65625,189.75,1
15,94.734375,185.0,1
15,95.625,187.5,1
15,97.171875,187.75,1
15,98.390625,187.75,1
15,99.609375,188.0,1
15,100.828125,187.75,1
15,102.046875,187.0,1
15,103.515625,186.25,1
15,104.5,184.75,1
15,108.15625,185.75,1
15,109.359375,188.0,1
15,110.578125,188.75,1
15,111.796875,189.75,1
15,65.03125,226.0,1
15,66.265625,221.5,1
14,68.421875,219.25,1
15,74.515625,206.0,1
15,75.734375,205.0,1
15,76.546875,205.0,1
15,77.359375,203.25,1
15,79.40625,199.75,1
15,83.0625,196.5,1
15,84.28125,193.75,1
15,85.515625,192.5,1
15,86.734375,190.5,1
15,87.953125,189.5,1
15,89.171875,189.0,1
15,90.328125,187.5,1
15,93.984375,187.25,1
15,95.203125,187.25,1
15,97.640625,187.25,1
15,98.859375,188.0,1
15,100.0625,187.5,1
15,101.28125,187.0,1
15,102.25,186.75,1
15,103.71875,185.5,1
15,104.953125,183.75,1
15,109.796875,188.5,1
15,66.203125,219.75,1
13,68.796875,218.0,1
11,73.84375,206.0,1
15,76.09375,205.5,1
15,77.328125,205.5,1
15,78.546875,203.0,1
15,79.765625,198.75,1
15,82.203125,195.75,1
15,83.421875,193.75,1
15,84.640625,192.75,1
15,85.859375,192.0,1
15,86.75,191.25,1
15,88.296875,189.75,1
15,95.5625,187.25,1
15,96.78125,187.5,1
15,97.75,188.0,1
15,99.453125,188.5,1
15,100.421875,188.25,1
15,101.640625,187.5,1
15,102.859375,186.5,1
15,104.078125,185.25,1
15,108.9375,186.75,1
15,110.15625,188.5,1
15,111.046875,189.0,1
15,65.90625,223.75,1
15,67.03125,220.5,1
15,73.953125,207.0,1
15,75.15625,205.25,1
15,75.546875,204.0,1
14,77.59375,202.5,1
15,78.828125,201.25,1
15,81.265625,198.5,1
15,82.484375,194.75,1
15,83.6875,192.75,1
15,84.921875,192.0,1
15,86.140625,191.5,1
15,87.359375,191.25,1
15,94.625,184.75,1
15,95.84375,187.25,1
15,97.0625,187.5,1
15,98.265625,188.0,1
15,99.5,188.25,1
15,100.703125,187.75,1
15,101.921875,187.25,1
15,103.140625,186.25,1
15,104.375,184.5,1
15,108.015625,185.5,1
15,109.21875,187.75,1
15,110.4375,188.75,1
15,111.65625,189.5,1
12,65.875,227.0,1
15,66.28125,222.25,1
15,68.3125,219.5,1
15,74.40625,206.5,1
15,75.28125,205.5,1
15,76.828125,205.25,1
15,78.046875,203.25,1
15,79.265625,200.25,1
15,82.921875,196.75,1
15,84.140625,193.75,1
15,85.359375,192.75,1
15,86.578125,191.75,1
15,87.796875,190.75,1
15,90.21875,188.75,1
15,91.4375,185.5,1
15,92.671875,184.75,1
15,93.875,186.75,1
15,95.09375,187.5,1
15,96.3125,187.75,1
15,97.515625,188.0,1
15,98.734375,187.75,1
15,99.953125,187.25,1
15,101.1875,187.0,1
15,102.390625,186.75,1
15,103.609375,185.5,1
15,104.84375,183.75,1
15,109.703125,188.25,1
15,67.546875,219.5,1
13,68.75,218.0,1
13,74.828125,206.0,1
15,76.046875,205.0,1
15,77.28125,205.25,1
15,78.484375,203.25,1
15,79.703125,198.75,1
14,82.140625,195.75,1
15,83.359375,193.75,1
15,84.59375,192.75,1
15,85.8125,192.0,1
15,87.015625,191.25,1
15,88.234375,189.75,1
15,95.578125,187.25,1
15,96.796875,187.5,1
15,98.015625,188.0,1
15,99.234375,188.5,1
15,100.453125,188.25,1
15,101.671875,187.5,1
15,102.890625,186.5,1
15,104.109375,185.25,1
15,108.984375,186.75,1
