quality,angle,distance (mm),object
15,110.734375,155.5,1
15,65.875,185.25,1
15,67.109375,183.25,1
15,68.328125,180.5,1
15,69.546875,177.25,1
15,70.765625,174.75,1
15,72.0,173.25,1
15,73.71875,171.25,1
15,74.9375,169.75,1
15,76.15625,168.25,1
15,77.375,166.25,1
13,78.59375,165.25,1
15,81.046875,158.75,1
15,82.265625,158.25,1
15,83.484375,158.0,1
15,85.046875,157.0,1
15,85.9375,156.25,1
15,87.15625,155.5,1
15,88.375,154.75,1
15,89.609375,154.25,1
15,90.75,153.75,1
15,91.984375,153.0,1
15,105.359375,154.25,1
15,106.578125,154.0,1
15,107.796875,154.25,1
13,111.4375,156.75,1
15,62.96875,185.5,1
15,65.40625,184.25,1
15,66.59375,184.0,1
13,67.828125,181.5,1
15,69.03125,178.75,1
15,70.265625,175.5,1
15,71.46875,173.0,1
15,73.203125,172.0,1
15,74.421875,170.25,1
15,75.640625,168.25,1
15,76.875,166.25,1
15,78.078125,165.5,1
14,79.296875,164.25,1
15,82.703125,161.25,1
15,84.1875,159.25,1
15,85.40625,157.5,1
15,86.625,155.75,1
15,87.84375,155.0,1
15,89.0625,154.25,1
15,90.25,154.0,1
