quality,angle,distance (mm),object
15,86.984375,183.5,0
15,88.203125,183.25,0
15,89.421875,182.5,0
15,90.578125,182.25,0
15,91.8125,182.0,0
15,93.03125,182.0,0
15,94.25,181.5,0
15,95.484375,181.25,0
15,96.703125,182.0,0
15,97.921875,182.5,0
15,99.140625,183.0,0
15,100.375,183.25,0
15,101.59375,183.75,0
15,102.8125,184.5,0
15,104.03125,185.0,0
15,105.265625,185.5,0
15,106.484375,186.5,0
15,107.703125,187.5,0
15,108.921875,188.75,0
15,110.15625,189.75,0
15,111.375,191.25,0
15,112.59375,192.5,0
15,113.796875,193.75,0
15,70.578125,199.25,0
15,71.796875,197.25,0
15,73.015625,195.75,0
15,74.25,194.0,0
15,75.46875,192.25,0
15,76.703125,190.75,0
15,77.921875,189.5,0
15,79.140625,188.5,0
15,80.375,187.5,0
15,81.59375,186.5,0
15,82.828125,185.75,0
15,84.046875,185.0,0
15,85.265625,184.5,0
15,86.5,183.75,0
15,87.71875,183.0,0
15,88.9375,182.75,0
15,90.109375,182.5,0
15,91.34375,182.0,0
15,92.5625,181.75,0
15,93.78125,181.25,0
15,95.0,181.5,0
15,96.234375,182.0,0
15,97.453125,182.25,0
15,98.671875,182.75,0
15,99.890625,183.25,0
15,101.109375,183.5,0
15,102.328125,184.0,0
15,103.5625,184.75,0
15,104.765625,185.5,0
15,106.0,186.25,0
15,107.21875,187.25,0
15,108.3125,188.5,0
15,109.65625,189.5,0
15,110.875,190.5,0
15,112.09375,191.75,0
15,113.328125,193.5,0
15,71.28125,198.5,0
15,72.5,196.5,0
15,73.71875,195.0,0
15,74.953125,193.5,0
15,76.171875,191.75,0
15,77.390625,190.25,0
15,78.625,189.0,0
15,79.84375,187.75,0
15,81.078125,187.0,0
15,82.296875,186.25,0
15,83.515625,185.25,0
15,84.75,184.75,0
15,85.96875,184.25,0
15,87.1875,183.5,0
15,88.421875,183.0,0
15,89.640625,182.5,0
15,90.84375,182.0,0
15,92.0625,182.0,0
15,93.296875,181.75,0
15,94.515625,181.5,0
15,95.734375,181.5,0
15,96.953125,182.0,0
15,98.1875,182.75,0
15,99.40625,183.0,0
15,100.625,183.5,0
15,101.734375,184.0,0
15,103.328125,184.5,0
15,104.296875,185.25,0
15,105.40625,186.0,0
15,106.75,187.0,0
15,107.96875,188.0,0
15,109.1875,189.25,0
15,110.40625,190.5,0
15,111.640625,191.75,0
15,112.859375,192.75,0
15,114.09375,194.25,0
15,115.328125,196.0,0
15,70.921875,199.0,0
15,72.140625,197.0,0
15,73.375,195.25,0
15,74.59375,193.75,0
15,75.828125,192.0,0
15,77.046875,190.5,0
15,78.265625,189.5,0
15,79.5,188.25,0
15,80.71875,187.25,0
15,81.9375,186.5,0
15,83.171875,185.5,0
15,84.40625,184.75,0
15,85.625,184.0,0
15,86.84375,183.5,0
15,88.078125,183.25,0
15,89.296875,182.75,0
15,90.53125,182.25,0
15,91.75,182.0,0
15,92.984375,181.75,0
15,94.21875,181.25,0
15,95.671875,181.25,0
15,96.65625,182.0,0
15,97.875,182.5,0
15,99.109375,182.75,0
15,100.328125,183.25,0
15,101.5625,183.75,0
15,102.78125,184.5,0
15,104.0,185.0,0
15,105.234375,185.5,0
15,106.453125,186.5,0
15,107.671875,187.5,0
15,108.90625,188.75,0
15,110.125,189.75,0
15,111.359375,191.25,0
15,112.578125,192.5,0
15,113.796875,193.75,0
15,70.703125,199.25,0
15,71.9375,197.25,0
15,73.15625,195.75,0
15,74.375,194.25,0
15,75.609375,192.25,0
15,76.828125,190.5,0
15,78.0625,189.5,0
15,79.28125,188.5,0
15,80.515625,187.5,0
15,81.734375,186.75,0
15,82.96875,185.75,0
15,84.1875,185.0,0
15,85.40625,184.25,0
15,86.640625,183.75,0
15,87.859375,183.0,0
15,89.09375,182.75,0
15,90.3125,182.5,0
15,91.53125,182.0,0
15,92.765625,181.75,0
15,93.984375,181.25,0
15,95.078125,181.25,0
15,96.4375,182.0,0
15,97.65625,182.5,0
15,98.875,182.75,0
15,100.109375,183.0,0
15,101.328125,183.5,0
15,102.5625,184.25,0
15,103.78125,184.75,0
15,105.0,185.25,0
15,106.234375,186.25,0
15,107.453125,187.5,0
15,108.671875,188.75,0
15,109.90625,190.0,0
15,111.125,191.0,0
15,112.34375,192.25,0
15,113.578125,193.5,0
15,71.4375,198.0,0
15,72.671875,196.25,0
15,73.890625,194.75,0
15,75.109375,193.0,0
15,76.015625,191.25,0
15,77.578125,190.0,0
15,78.796875,188.75,0
15,79.78125,187.75,0
15,81.25,186.75,0
15,82.46875,185.75,0
15,83.6875,185.25,0
15,84.921875,184.75,0
15,86.140625,184.0,0
15,87.375,183.25,0
15,88.59375,182.75,0
15,89.796875,182.5,0
15,91.015625,182.25,0
15,92.234375,182.0,0
15,93.453125,181.75,0
15,94.6875,181.75,0
15,95.90625,181.75,0
15,97.125,182.0,0
15,98.34375,182.75,0
15,99.5625,183.0,0
15,100.796875,183.25,0
15,102.015625,184.0,0
15,103.234375,184.75,0
15,104.453125,185.25,0
15,105.6875,186.0,0
15,106.90625,187.0,0
15,108.125,188.25,0
15,109.34375,189.25,0
15,110.578125,190.5,0
15,111.796875,191.75,0
15,113.015625,193.0,0
15,113.703125,194.5,0
15,115.421875,196.0,0
15,70.703125,199.25,0
15,71.921875,197.25,0
15,73.140625,195.75,0
15,74.375,194.25,0
15,75.59375,192.25,0
15,76.828125,190.5,0
15,78.046875,189.5,0
15,79.265625,188.5,0
15,80.5,187.5,0
15,81.71875,186.75,0
15,82.953125,185.75,0
15,84.171875,185.0,0
15,85.390625,184.25,0
15,86.625,183.75,0
15,87.84375,183.0,0
15,89.0625,182.75,0
15,90.21875,182.5,0
15,91.4375,182.0,0
15,92.671875,181.75,0
15,93.890625,181.25,0
15,95.109375,181.25,0
