quality,angle,distance (mm),object
15,74.78125,173.0,1
15,79.046875,170.75,1
15,80.3125,169.0,1
15,81.5625,169.5,1
15,82.8125,168.5,1
15,84.078125,166.5,1
15,87.84375,166.5,1
15,89.09375,167.5,1
15,90.328125,168.0,1
15,91.59375,168.5,1
15,92.84375,168.75,1
15,94.09375,169.5,1
15,97.59375,172.5,1
14,98.609375,175.25,1
15,99.859375,176.5,1
15,101.109375,177.75,1
14,104.875,180.25,1
15,108.640625,184.0,1
15,109.90625,186.5,1
15,66.125,179.75,1
15,67.390625,176.75,1
15,71.15625,175.5,1
15,72.40625,174.75,1
15,73.671875,173.75,1
15,74.921875,173.0,1
15,79.203125,170.75,1
15,80.453125,169.0,1
15,81.703125,170.25,1
15,82.96875,168.75,1
15,84.234375,166.0,1
15,88.0,166.25,1
15,89.25,167.5,1
15,90.46875,167.75,1
15,91.71875,168.5,1
15,92.96875,169.0,1
15,96.234375,171.25,1
15,99.984375,175.5,1
15,101.234375,178.25,1
13,105.0,180.75,1
15,108.765625,184.0,1
15,110.015625,186.5,1
15,66.09375,179.75,1
15,67.359375,176.75,1
15,71.125,175.5,1
15,72.375,174.75,1
15,73.625,173.75,1
15,74.890625,173.0,1
15,79.15625,170.75,1
15,80.40625,169.0,1
15,81.65625,170.25,1
15,82.921875,168.75,1
15,84.1875,166.0,1
15,87.9375,166.25,1
15,89.1875,167.5,1
15,90.453125,167.75,1
15,91.71875,168.5,1
15,92.96875,169.0,1
15,96.234375,171.25,1
15,100.0,175.5,1
14,101.25,178.25,1
13,105.015625,180.75,1
15,108.78125,184.0,1
15,110.046875,186.5,1
15,111.296875,187.75,1
15,66.15625,179.75,1
15,67.421875,176.5,1
15,71.171875,175.5,1
15,72.4375,174.75,1
15,73.6875,173.75,1
15,74.9375,173.0,1
15,82.984375,167.25,1
15,84.25,165.5,1
15,88.0,166.0,1
15,89.265625,167.5,1
15,90.515625,167.75,1
15,91.765625,168.5,1
15,93.03125,169.0,1
15,96.28125,171.25,1
15,100.03125,175.5,1
15,101.296875,178.0,1
15,110.078125,186.75,1
15,66.265625,179.25,1
15,67.515625,176.25,1
15,71.28125,175.5,1
15,72.546875,174.75,1
15,73.796875,173.5,1
15,75.046875,172.75,1
15,83.109375,167.0,1
15,84.375,165.5,1
15,88.140625,166.25,1
15,89.390625,167.75,1
15,90.625,167.75,1
15,91.875,168.5,1
15,93.125,169.0,1
15,94.375,170.0,1
14,97.640625,173.0,1
14,100.15625,176.5,1
15,101.40625,178.0,1
15,110.1875,186.75,1
15,66.3125,179.25,1
15,67.5625,176.25,1
15,71.34375,175.5,1
15,72.59375,174.75,1
15,73.859375,173.5,1
15,75.109375,172.75,1
15,79.390625,170.75,1
15,83.171875,167.5,1
15,84.421875,166.0,1
15,88.203125,166.75,1
15,89.453125,167.75,1
15,90.65625,167.75,1
15,91.90625,168.5,1
15,93.15625,169.0,1
15,96.421875,172.0,1
13,97.671875,175.0,1
13,98.921875,176.0,1
15,100.171875,177.0,1
15,101.4375,178.0,1
15,110.203125,186.75,1
15,66.453125,179.5,1
15,67.703125,176.25,1
15,71.46875,175.25,1
15,72.734375,174.5,1
15,73.984375,173.5,1
15,75.25,172.5,1
15,79.53125,170.25,1
15,83.28125,167.5,1
15,84.5625,166.75,1
15,88.328125,167.5,1
15,89.578125,168.0,1
15,90.765625,168.0,1
15,92.03125,168.5,1
15,93.28125,169.0,1
15,96.53125,172.0,1
15,100.296875,176.0,1
14,101.546875,178.0,1
15,110.203125,187.0,1
15,66.234375,179.25,1
15,67.484375,176.25,1
15,71.25,175.5,1
15,72.515625,174.75,1
15,73.765625,173.5,1
15,75.015625,172.75,1
15,83.0625,167.25,1
15,84.328125,165.5,1
15,88.078125,165.75,1
15,89.34375,167.5,1
15,90.546875,167.75,1
15,91.796875,168.5,1
15,93.046875,169.0,1
15,96.296875,171.25,1
15,100.0625,175.5,1
14,101.3125,178.0,1
15,110.078125,186.75,1
15,111.34375,188.25,1
15,112.59375,190.0,1
15,66.09375,179.75,1
15,67.359375,176.5,1
15,71.125,175.5,1
15,72.375,174.75,1
15,73.625,173.75,1
15,74.890625,173.0,1
15,79.15625,170.75,1
15,80.40625,169.0,1
15,81.65625,170.0,1
15,82.921875,168.75,1
15,84.1875,166.25,1
15,87.9375,166.75,1
15,89.203125,167.5,1
15,90.453125,167.75,1
15,91.703125,168.5,1
15,92.953125,169.0,1
15,96.21875,171.25,1
15,99.984375,175.5,1
15,101.234375,178.25,1
15,105.0,180.75,1
15,108.765625,184.0,1
15,110.015625,186.5,1
15,111.265625,188.0,1
15,66.015625,180.5,1
15,67.28125,177.25,1
15,71.03125,175.5,1
15,72.296875,174.75,1
15,73.546875,173.75,1
15,74.8125,173.0,1
15,79.078125,170.75,1
15,80.328125,169.0,1
15,81.59375,169.5,1
15,82.84375,168.25,1
15,84.109375,166.5,1
15,87.859375,166.5,1
15,89.125,167.5,1
15,90.390625,168.0,1
15,91.640625,168.5,1
15,92.90625,168.75,1
15,96.15625,171.25,1
14,97.40625,174.25,1
14,98.671875,175.25,1
15,99.921875,176.5,1
15,101.171875,177.75,1
13,104.953125,180.25,1
15,108.71875,184.0,1
15,109.71875,186.5,1
15,65.9375,181.0,1
15,67.203125,178.0,1
15,70.96875,175.75,1
15,72.21875,174.75,1
15,73.484375,173.75,1
15,74.75,173.0,1
15,79.015625,170.75,1
15,80.28125,169.0,1
15,81.53125,169.0,1
15,82.78125,168.0,1
15,84.046875,166.5,1
15,87.8125,166.5,1
15,89.0625,167.5,1
15,90.328125,168.0,1
15,91.5625,168.5,1
15,92.828125,168.75,1
15,94.078125,169.5,1
15,95.328125,171.0,1
15,96.09375,172.75,1
13,97.328125,174.25,1
14,98.59375,175.25,1
15,99.84375,176.5,1
15,101.109375,177.5,1
15,109.90625,186.25,1
15,66.09375,180.0,1
15,67.359375,176.75,1
15,71.125,175.5,1
15,72.390625,174.75,1
15,73.640625,173.75,1
15,74.890625,173.0,1
15,79.1875,170.75,1
15,80.4375,169.0,1
15,81.6875,170.0,1
15,82.953125,168.75,1
15,84.21875,166.25,1
15,87.984375,166.5,1
15,89.234375,167.5,1
15,90.453125,167.75,1
15,91.703125,168.5,1
15,92.96875,169.0,1
15,96.21875,171.25,1
15,99.96875,175.25,1
15,101.234375,177.5,1
14,105.0,180.0,1
15,108.765625,184.0,1
15,110.03125,186.5,1
15,66.078125,180.0,1
15,67.328125,176.75,1
15,71.09375,175.5,1
15,72.359375,174.75,1
15,73.609375,173.75,1
15,74.859375,173.0,1
15,79.125,170.75,1
15,80.390625,169.0,1
15,81.640625,170.0,1
15,82.90625,168.5,1
15,84.171875,166.25,1
15,87.9375,166.5,1
15,89.1875,167.5,1
15,90.375,168.0,1
15,91.640625,168.5,1
15,92.890625,168.75,1
15,101.15625,177.5,1
13,104.90625,180.0,1
15,108.671875,184.0,1
15,109.921875,186.5,1
15,65.875,181.75,1
15,67.140625,178.75,1
15,70.90625,175.75,1
15,72.15625,174.75,1
15,73.40625,174.25,1
15,74.65625,173.5,1
15,78.9375,170.75,1
15,80.203125,168.75,1
15,81.453125,168.5,1
15,82.703125,167.5,1
15,83.96875,166.5,1
15,85.234375,166.25,1
15,86.46875,166.75,1
15,87.734375,167.25,1
15,88.984375,167.5,1
15,90.234375,168.0,1
15,91.453125,168.75,1
15,92.6875,168.75,1
15,93.9375,169.25,1
15,95.203125,170.75,1
15,95.953125,172.5,1
15,97.203125,174.0,1
15,100.96875,176.0,1
15,104.71875,179.75,1
15,65.90625,181.5,1
15,67.171875,178.5,1
15,70.9375,175.75,1
15,72.1875,174.75,1
15,73.4375,174.25,1
15,74.703125,173.5,1
15,78.96875,170.75,1
15,80.234375,168.75,1
15,81.484375,168.5,1
15,82.734375,167.5,1
15,84.0,166.5,1
15,85.265625,166.0,1
15,86.5,166.75,1
15,87.765625,167.25,1
15,89.015625,167.5,1
15,90.265625,168.0,1
15,91.46875,168.75,1
15,92.71875,168.75,1
15,93.96875,169.25,1
15,95.234375,170.75,1
15,95.96875,172.5,1
14,97.21875,174.0,1
14,98.46875,175.25,1
13,99.71875,176.5,1
15,100.984375,177.25,1
14,104.734375,179.5,1
15,65.890625,181.5,1
15,67.15625,178.5,1
15,70.921875,175.75,1
15,72.171875,174.75,1
15,73.421875,174.25,1
15,74.671875,173.5,1
15,78.953125,170.75,1
15,80.21875,168.75,1
15,81.46875,168.5,1
15,82.71875,167.5,1
15,83.984375,166.5,1
15,85.234375,166.0,1
15,86.5,166.5,1
15,87.75,167.25,1
15,89.0,167.5,1
15,90.25,168.0,1
15,91.484375,168.75,1
15,92.734375,168.75,1
15,93.984375,169.25,1
15,95.234375,170.75,1
15,96.0,172.5,1
14,97.25,174.0,1
14,98.5,175.25,1
14,99.75,176.5,1
15,101.0,177.5,1
13,104.765625,180.0,1
15,108.40625,183.5,1
15,109.78125,186.25,1
15,65.71875,181.5,1
15,66.984375,178.75,1
15,68.25,175.5,1
15,69.5,175.25,1
15,70.75,175.75,1
15,72.015625,175.0,1
15,73.265625,174.25,1
15,74.515625,173.5,1
15,78.78125,170.75,1
15,80.046875,168.75,1
15,81.3125,168.5,1
15,82.5625,168.0,1
15,83.8125,166.75,1
15,85.0625,166.0,1
15,86.328125,166.5,1
15,87.578125,167.0,1
15,88.828125,167.5,1
15,90.09375,168.0,1
15,91.328125,168.75,1
15,92.59375,168.75,1
15,93.84375,169.25,1
15,95.109375,170.5,1
15,95.859375,172.0,1
15,98.359375,174.25,1
14,99.609375,176.25,1
15,100.875,177.25,1
14,104.625,179.75,1
15,66.828125,179.25,1
15,68.09375,176.0,1
15,69.34375,174.75,1
15,70.59375,175.25,1
15,71.859375,175.5,1
15,73.109375,174.25,1
15,74.375,173.75,1
15,78.640625,171.0,1
15,79.90625,168.75,1
15,83.671875,168.0,1
15,84.921875,166.5,1
15,86.1875,166.5,1
15,87.4375,167.0,1
15,88.6875,167.5,1
15,89.9375,168.0,1
15,90.90625,168.5,1
15,92.421875,168.75,1
15,93.671875,169.25,1
13,96.921875,172.25,1
13,99.4375,175.5,1
15,100.6875,177.0,1
15,66.125,179.75,1
15,67.390625,176.75,1
15,71.140625,175.5,1
15,72.40625,174.75,1
15,73.640625,173.75,1
15,74.90625,173.0,1
15,79.171875,170.75,1
15,80.421875,169.0,1
15,81.6875,170.0,1
15,82.9375,168.5,1
15,84.203125,166.25,1
15,87.953125,166.5,1
15,89.203125,167.5,1
15,90.421875,168.0,1
15,91.671875,168.5,1
15,92.921875,168.75,1
15,94.171875,169.25,1
13,97.421875,172.25,1
13,98.671875,175.25,1
15,99.921875,176.5,1
15,101.171875,177.5,1
15,104.9375,180.0,1
15,108.6875,184.0,1
15,109.9375,186.5,1
15,66.5,179.5,1
15,67.765625,176.25,1
15,71.515625,175.25,1
15,72.765625,174.5,1
15,74.015625,173.5,1
15,75.78125,172.5,1
15,79.546875,170.0,1
15,83.3125,167.5,1
15,84.578125,166.75,1
15,88.328125,167.5,1
15,89.578125,168.0,1
15,90.78125,168.0,1
15,92.03125,168.5,1
15,93.28125,169.0,1
14,101.53125,178.0,1
15,110.296875,187.0,1
15,65.625,181.5,1
15,66.890625,178.75,1
15,68.140625,175.5,1
15,69.390625,175.0,1
15,70.640625,175.75,1
15,71.90625,175.5,1
15,73.15625,174.25,1
15,74.40625,173.75,1
15,78.671875,171.0,1
15,79.9375,168.75,1
15,83.6875,168.0,1
15,84.953125,166.5,1
15,86.203125,166.5,1
15,87.453125,167.0,1
15,88.703125,167.5,1
15,89.953125,168.0,1
15,91.15625,168.5,1
15,92.15625,168.75,1
15,93.65625,169.0,1
13,96.90625,172.0,1
15,100.65625,176.0,1
14,104.421875,179.5,1
15,66.109375,179.75,1
15,67.359375,176.75,1
15,71.109375,175.5,1
15,72.359375,174.75,1
15,73.625,173.75,1
15,74.875,173.0,1
15,79.140625,170.75,1
15,80.390625,169.0,1
15,81.640625,170.0,1
15,82.65625,168.5,1
15,84.15625,166.25,1
15,87.90625,166.5,1
15,89.15625,167.5,1
15,90.40625,168.0,1
15,91.65625,168.5,1
15,92.90625,168.75,1
15,101.171875,177.5,1
15,104.921875,180.0,1
15,108.6875,184.0,1
15,109.9375,186.5,1
15,66.859375,179.25,1
15,68.109375,176.0,1
15,69.359375,175.0,1
15,70.609375,175.5,1
15,71.875,175.5,1
15,73.125,174.25,1
15,74.375,173.75,1
15,78.640625,171.0,1
15,79.890625,168.75,1
15,83.65625,168.0,1
15,84.90625,166.5,1
15,86.15625,166.5,1
15,87.421875,167.0,1
15,88.671875,167.5,1
15,89.921875,168.0,1
15,91.1875,168.5,1
15,92.453125,168.75,1
15,93.6875,169.25,1
15,96.9375,172.25,1
13,98.203125,175.0,1
15,100.703125,176.75,1
13,104.46875,179.5,1
15,66.4375,179.5,1
15,67.6875,176.25,1
15,71.4375,175.25,1
15,72.6875,174.5,1
15,73.953125,173.5,1
15,75.203125,173.0,1
15,79.46875,170.5,1
15,83.21875,167.75,1
15,84.484375,166.75,1
